Folder,Model,ID,Language,Words,Syllables,Phrases (Sentences),Avg Sentence Length,Has Pronunciation,Has Example,Compliance: Max 25 Words,Compliance: Max 2 Sentences,Compliance: Short Sentences (<15 words/sent),Compliance: No Double Negation,Compliance: No Self-Definition,Compliance: Active Voice Proxy,Compliance: Category+Function Pattern,Prompt Compliance Score
results_v1,rigochat,T-064_D-064.1,es,32,62,2,16.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-065_D-065.1,es,37,72,1,37.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-066_D-066.1,es,13,25,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v1,rigochat,T-067_D-067.1,es,21,39,1,21.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-068_D-068.1,es,36,71,2,18.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-069_D-069.1,es,37,70,2,18.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-070_D-070.1,es,20,39,1,20.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-071_D-071.1,es,50,91,2,25.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-072_D-072.1,es,47,111,2,23.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-073_D-073.1,es,40,70,2,20.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-074_D-074.1,es,16,33,1,16.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-075_D-075.1,es,40,88,2,20.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-076_D-076.1,es,44,90,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-076_D-076.2,es,49,106,2,24.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-076_D-076.3,es,34,71,2,17.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-077_D-077.1,es,56,123,2,28.0,False,False,False,True,False,True,False,False,False,0.286
results_v1,rigochat,T-078_D-078.1,es,15,36,1,15.0,False,False,True,True,True,True,False,True,False,0.714
results_v1,rigochat,T-079_D-079.1,es,32,65,2,16.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-080_D-080.1,es,46,82,2,23.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-081_D-081.1,es,57,112,2,28.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-082_D-082.1,es,44,90,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-083_D-083.1,es,27,52,2,13.5,False,False,False,True,True,True,True,True,False,0.714
results_v1,rigochat,T-084_D-084.1,es,8,24,1,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v1,rigochat,T-085_D-085.1,es,56,113,2,28.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-086_D-086.1,es,38,72,2,19.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-087_D-087.1,es,29,65,2,14.5,False,False,False,True,True,True,False,True,False,0.571
results_v1,rigochat,T-088_D-088.1,es,19,39,1,19.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-089_D-089.1,es,45,94,2,22.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-090_D-090.1,es,32,69,1,32.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-091_D-091.1,es,25,48,1,25.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-092_D-092.1,es,49,101,2,24.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-093_D-093.1,es,31,62,2,15.5,False,False,False,True,False,True,False,False,False,0.286
results_v1,rigochat,T-094_D-094.1,es,60,131,2,30.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-095_D-095.1,es,74,146,4,18.5,False,False,False,False,False,True,False,True,False,0.286
results_v1,rigochat,T-096_D-096.1,es,50,104,2,25.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-097_D-097.1,es,44,75,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-098_D-098.1,es,26,56,1,26.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-099_D-099.1,es,18,43,1,18.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-100_D-100.1,es,55,124,2,27.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-101_D-101.1,es,35,69,2,17.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-102_D-102.1,es,32,65,3,10.67,False,False,False,False,True,True,True,True,False,0.571
results_v1,rigochat,T-103_D-103.1,es,28,54,2,14.0,False,False,False,True,True,True,False,True,False,0.571
results_v1,rigochat,T-104_D-104.1,es,46,88,2,23.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-105_D-105.1,es,40,80,2,20.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-106_D-106.1,es,30,62,2,15.0,False,False,False,True,True,True,False,True,False,0.571
results_v1,rigochat,T-107_D-107.1,es,41,77,2,20.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-108_D-108.1,es,16,27,2,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v1,rigochat,T-109_D-109.1,es,13,28,1,13.0,False,False,True,True,True,True,False,True,False,0.714
results_v1,rigochat,T-110_D-110.1,es,59,122,2,29.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-111_D-111.1,es,26,49,1,26.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-001_D-001.1,es,35,73,2,17.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-002_D-002.1,es,47,77,2,23.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-003_D-003.1,es,34,64,2,17.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-004_D-004.1,es,49,94,3,16.33,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-005_D-005.1,es,21,35,1,21.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,llama,T-006_D-006.1,es,62,136,2,31.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-007_D-007.1,es,106,219,3,35.33,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-008_D-008.1,es,59,112,3,19.67,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-009_D-009.1,es,66,133,2,33.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-010_D-010.1,es,31,65,2,15.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-011_D-011.1,es,52,112,2,26.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-012_D-012.1,es,47,98,3,15.67,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-013_D-013.1,es,34,55,2,17.0,False,False,False,True,False,True,True,True,False,0.571
results_v1,llama,T-014_D-014.1,es,73,140,3,24.33,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-015_D-015.1,es,32,66,2,16.0,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-016_D-016.1,es,36,71,2,18.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-017_D-017.1,es,67,128,3,22.33,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-018_D-018.1,es,36,81,2,18.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-019_D-019.1,es,68,138,3,22.67,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-020_D-020.1,es,23,40,1,23.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,llama,T-021_D-021.1,es,43,82,2,21.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-022_D-022.1,es,35,84,2,17.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-023_D-023.1,es,56,117,2,28.0,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-024_D-024.1,es,25,47,1,25.0,False,False,True,True,False,True,True,True,False,0.714
results_v1,llama,T-025_D-025.1,es,65,128,2,32.5,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-026_D-026.1,es,60,121,2,30.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-027_D-027.1,es,36,67,2,18.0,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-028_D-028.1,es,88,163,2,44.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-029_D-029.1,es,54,107,2,27.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-030_D-030.1,es,38,78,2,19.0,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-031_D-031.1,es,53,104,2,26.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-032_D-032.1,es,79,145,4,19.75,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-033_D-033.1,es,24,37,1,24.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,llama,T-034_D-034.1,es,63,116,2,31.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-035_D-035.1,es,55,108,2,27.5,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-036_D-036.1,es,47,92,3,15.67,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-037_D-037.1,es,100,188,4,25.0,False,False,False,False,False,True,True,False,False,0.286
results_v1,llama,T-038_D-038.1,es,39,79,2,19.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-039_D-039.1,es,23,45,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v1,llama,T-040_D-040.1,es,58,109,2,29.0,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-041_D-041.1,es,44,83,2,22.0,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-042_D-042.1,es,50,92,2,25.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-043_D-043.1,es,10,18,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v1,llama,T-044_D-044.1,es,78,161,3,26.0,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-045_D-045.1,es,48,85,3,16.0,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-046_D-046.1,es,29,55,1,29.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-047_D-047.1,es,11,16,1,11.0,False,False,True,True,True,True,False,True,False,0.714
results_v1,llama,T-048_D-048.1,es,30,49,1,30.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-049_D-049.1,es,46,87,2,23.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-050_D-050.1,es,51,88,1,51.0,False,False,False,True,False,True,True,True,False,0.571
results_v1,llama,T-051_D-051.1,es,44,81,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-052_D-052.1,es,100,193,3,33.33,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-053_D-053.1,es,65,112,2,32.5,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-054_D-054.1,es,40,78,2,20.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-055_D-055.1,es,46,89,1,46.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-056_D-056.1,es,44,95,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-057_D-057.1,es,533,970,17,31.35,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-058_D-058.1,es,45,85,2,22.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-059_D-059.1,es,71,134,3,23.67,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-060_D-060.1,es,38,80,2,19.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-061_D-061.1,es,51,114,2,25.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-062_D-062.1,es,41,78,2,20.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-063_D-063.1,es,85,154,6,14.17,False,False,False,False,True,True,False,True,False,0.429
results_v1,llama,T-064_D-064.1,es,36,63,2,18.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-065_D-065.1,es,39,78,2,19.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-066_D-066.1,es,84,151,3,28.0,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-067_D-067.1,es,61,112,2,30.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-068_D-068.1,es,42,76,2,21.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-069_D-069.1,es,47,85,2,23.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-070_D-070.1,es,20,41,1,20.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,llama,T-071_D-071.1,es,47,89,2,23.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-072_D-072.1,es,76,151,3,25.33,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-073_D-073.1,es,69,128,2,34.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-074_D-074.1,es,50,93,2,25.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-075_D-075.1,es,45,93,2,22.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-076_D-076.1,es,95,191,3,31.67,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-076_D-076.2,es,99,197,4,24.75,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-076_D-076.3,es,37,73,2,18.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-077_D-077.1,es,66,136,2,33.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-078_D-078.1,es,61,111,2,30.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-079_D-079.1,es,58,116,2,29.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-080_D-080.1,es,38,66,2,19.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-081_D-081.1,es,66,121,4,16.5,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-082_D-082.1,es,65,130,2,32.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-083_D-083.1,es,66,116,4,16.5,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-084_D-084.1,es,77,131,3,25.67,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-085_D-085.1,es,55,116,2,27.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-086_D-086.1,es,97,201,4,24.25,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-087_D-087.1,es,34,64,2,17.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-088_D-088.1,es,41,79,2,20.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-089_D-089.1,es,12,23,1,12.0,False,False,True,True,True,True,False,True,False,0.714
results_v1,llama,T-090_D-090.1,es,83,172,3,27.67,False,False,False,False,False,True,False,True,False,0.286
results_v1,llama,T-091_D-091.1,es,54,87,2,27.0,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-092_D-092.1,es,48,96,2,24.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-093_D-093.1,es,67,123,2,33.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-094_D-094.1,es,44,80,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-095_D-095.1,es,72,138,5,14.4,False,False,False,False,True,True,False,True,False,0.429
results_v1,llama,T-096_D-096.1,es,37,79,1,37.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-097_D-097.1,es,50,106,2,25.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-098_D-098.1,es,54,114,2,27.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-099_D-099.1,es,67,124,2,33.5,False,False,False,True,False,True,False,False,False,0.286
results_v1,llama,T-100_D-100.1,es,32,60,1,32.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-101_D-101.1,es,37,57,2,18.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-102_D-102.1,es,62,122,2,31.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-103_D-103.1,es,47,93,2,23.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-104_D-104.1,es,63,120,3,21.0,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-105_D-105.1,es,164,305,5,32.8,False,False,False,False,False,True,False,False,False,0.143
results_v1,llama,T-106_D-106.1,es,23,41,1,23.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,llama,T-107_D-107.1,es,48,86,2,24.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-108_D-108.1,es,47,79,2,23.5,False,False,False,True,False,True,True,True,False,0.571
results_v1,llama,T-109_D-109.1,es,64,137,2,32.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-110_D-110.1,es,50,105,2,25.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,llama,T-111_D-111.1,es,39,72,2,19.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,latxa,T-001_D-001.1,es,34,71,2,17.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,latxa,T-002_D-002.1,es,32,64,2,16.0,False,False,False,True,False,True,False,True,False,0.429
